comp 0,comp 1,comp 2,comp 3,comp 4,comp 5,comp 6,comp 7,comp 8,comp 9,comp 10,comp 11,comp 12,comp 13,comp 14,cluster
-0.5161537119453092,-1.4399090353598614,1.8744803388282913,0.8281294402910973,0.5679496346445724,0.8727274447730244,0.9069936013210218,2.080024299531969,-0.4864173395264152,-0.6843719105500785,-0.09282599826078028,-0.0659315496336445,0.026850976172905352,0.002279868846920961,-2.994381756154038e-16,10
8.243153838467162,-4.24594905498275,2.326762889338197,3.3664780394767906,11.334496433620467,-2.6475963912656244,-0.3992935078619785,-0.9715254722321548,0.17064695717008943,-0.0755908696428347,0.366369904488446,1.1760390407909693,-0.02261588503547399,0.004413851212697526,-3.3204755919481114e-16,11
2.5924956528979726,-1.895587451785278,-3.08561805560539,0.3698869548148518,-0.4283095381982599,-1.3569267950448916,2.9048116238314896,-1.6943452026382366,1.216621955229676,0.626040558025452,-0.1754359837425267,-0.12068753910665649,0.09340924359314176,0.09095948528334791,-1.8164305644991754e-16,12
-1.0450041784486386,5.420893321091578,-0.01798385560915481,0.1578113474494733,0.20350760607834995,-0.9025723099043343,1.0889064037845682,-0.16458871024620594,0.61232553535374,0.0034363760492177324,-0.007195062556695321,0.013113115462093147,0.055785958414783364,-0.0053529997507494745,-4.1948696391821926e-16,13
3.771419109961189,-4.740415271594357,1.5207869664807856,2.006048619262321,1.6582161257200725,-0.360605334860624,5.109622959294845,1.0099546210649761,2.3303708304313004,0.4361157256708646,-0.034379808175070574,-0.34752024435059525,-0.04869895585169191,-0.0486463039120982,-1.1108359847700077e-15,14
39.815157973250145,5.615846604612237,1.8423622156067792,-3.0605078505691723,-2.308820939988781,0.17081738559890355,-0.9191990650447242,0.6652048954377386,-0.02328584673684273,-0.838670855576074,-0.025926838903415166,-0.09114838253767003,0.0028296598061815516,8.573413826223391e-05,-7.30732010842011e-15,15
-0.25942417284680513,-1.198179516300846,0.8794939020087077,-0.37759738983807184,-0.3544819242641637,-0.07184606906535262,-0.1727837356691989,-0.1579169483683124,-0.06153749259537143,-0.08116827366476474,-0.32269768942252164,0.0436214475891415,0.0025067453121997833,-0.003921456206875632,5.547288071242442e-17,16
-0.40781295987352373,1.4900099362863726,3.32339422120393,1.7455981157316316,0.9714163652728862,2.3280454675463393,1.827262323331747,1.516156881557687,-0.777675134541426,-0.49463197237086776,0.08627250363937433,-0.0918463665521471,0.1088308143759031,-0.002166113706433007,-1.0024083932505966e-15,17
0.542099027302518,-0.20215900932486663,0.8480713967495515,0.34948980517356704,0.43233775942512226,1.3139382896794476,-0.2190449548804614,-0.4028428583147418,0.05101171130081097,0.5347766590057658,-0.3919620760978236,-0.05208437942085562,0.12286153299375203,-0.005803067198092469,-1.5045379159341173e-16,18
3.2874367238995474,-0.32098883067884204,2.8391194716536665,16.711251420713893,-5.018528254903104,-3.409476779769177,-2.559696847187638,-0.18525701854159063,0.3479153478195544,-0.010330814297969023,0.03519831317550619,-0.010489389538945088,0.0037473842900608914,1.558496967943947e-05,-7.190734737179816e-17,19
