,Timestamp,Node,Subsystem,Message,Tuple,Type
152,1167659025,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
153,1167659025,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
154,1167659025,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
155,1167659025,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
156,1167659025,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
157,1167659025,tg-c238,DEV,+ Platform Specific Error Detail:,6,computation
158,1167659025,tg-c238,MEM,+ Mem Error Detail:,6,computation
159,1167659025,tg-c238,MEM,Physical Address x,6,computation
160,1167659025,tg-c238,MEM,Physical Address x,6,computation
161,1167659026,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
162,1167659026,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
163,1167659027,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
164,1167659028,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
165,1167659028,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
166,1167659030,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
167,1167659030,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
168,1167659040,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
169,1167659040,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
170,1167659041,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
171,1167659041,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,6,computation
172,1167659041,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
173,1167659041,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
174,1167659041,tg-c238,DEV,+ Platform Specific Error Detail:,6,computation
175,1167659042,tg-c238,MEM,+ Mem Error Detail:,6,computation
176,1167659044,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
177,1167659044,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
178,1167659051,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
179,1167659051,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
180,1167659096,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
181,1167659096,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
182,1167659101,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
183,1167659101,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
184,1167659101,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
185,1167659101,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
186,1167659101,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
187,1167659101,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
188,1167659102,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
189,1167659102,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
190,1167659102,tg-c238,DEV,+Platform Specific Error Info Section,6,computation
191,1167659102,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
192,1167659102,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
193,1167659102,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
194,1167659102,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
195,1167659102,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
196,1167659102,tg-c238,DEV,+ Platform Specific Error Detail:,6,computation
197,1167659102,tg-c238,MEM,+ Mem Error Detail:,6,computation
198,1167659102,tg-c238,MEM,Physical Address x,6,computation
199,1167659102,tg-c238,MEM,Physical Address x,6,computation
200,1167659102,tg-c238,MEM,Physical Address x,6,computation
201,1167659102,tg-c238,MEM,Physical Address x,6,computation
202,1167659102,tg-c238,MEM,Physical Address x,6,computation
203,1167659102,tg-c238,MEM,Physical Address x,6,computation
204,1167659103,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
205,1167659103,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
206,1167659276,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,6,computation
207,1167659276,tg-c238,DEV,+Platform PCI Component Error Info Section,6,computation
208,1167659277,tg-c238,DEV,Component Info: Vendor Id =x x,6,computation
209,1167659488,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
210,1167659488,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
211,1167659488,tg-c238,DEV,+Platform Specific Error Info Section,7,computation
212,1167659488,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
213,1167659488,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
214,1167659488,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
215,1167659488,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
216,1167659488,tg-c238,MEM,Physical Address x,7,computation
217,1167659488,tg-c238,MEM,Physical Address x,7,computation
218,1167659489,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
219,1167659489,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
220,1167659489,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
221,1167659535,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
222,1167659535,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
223,1167659537,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
224,1167659537,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
225,1167659539,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
226,1167659539,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
227,1167659547,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
228,1167659547,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
229,1167659591,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
230,1167659591,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
231,1167659591,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
232,1167659591,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
233,1167659592,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
234,1167659592,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
235,1167659592,tg-c238,DEV,+Platform Specific Error Info Section,7,computation
236,1167659592,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
237,1167659592,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
238,1167659592,tg-c238,DEV,Component Info: Vendor Id =x x,7,computation
239,1167659592,tg-c238,DEV,+ Platform Specific Error Detail:,7,computation
