procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 270080 933704  32540 534660    0    0     0     0 6199  576  1 37 62  0  0
 1  0 270080 937328  32540 534664    0    0     0     0 5342  558  2 32 66  0  0
 3  0 270080 937192  32540 534668    0    0     0     0 4013  405  1 28 71  0  0
 3  0 270080 940792  32540 534672    0    0     0     0 5661  559  1 36 63  0  0
 5  0 270080 935456  32572 534676    0    0     0   172 4645  561  3 29 66  2  0
 3  0 270080 937240  32572 534680    0    0     0     0 5313  503  2 31 67  0  0
 4  0 270080 940792  32572 534680    0    0     0     0 5087  445  0 29 71  0  0
 3  0 270080 936920  32572 534688    0    0     0     0 4895  505  2 29 69  0  0
 2  0 270080 939512  32572 534688    0    0     0     0 4651  542  4 29 66  0  0
 7  0 270080 938136  32580 534692    0    0     0    44 4598  503  1 30 69  0  0
 3  0 270080 934488  32580 534696    0    0     0     0 5295  482  1 35 64  0  0
 6  0 270080 940088  32580 534700    0    0     0     0 4481  466  1 28 71  0  0
 3  0 270080 937464  32580 534700    0    0     0     0 5031  486  2 33 65  0  0
 5  0 270080 937624  32580 534708    0    0     0     0 4993  481  2 30 68  0  0
 3  0 270080 938040  32588 534700    0    0     0    16 4208  417  2 24 72  1  0
 6  0 270080 940024  32588 534716    0    0     0     0 4730  489  1 29 70  0  0
 6  0 270080 939832  32588 534716    0    0     0     0 5201  479  1 35 64  0  0
 1  0 270080 940920  32588 534720    0    0     0     0 5180  504  1 34 65  0  0
 4  0 270080 934752  32588 534728    0    0     0     0 3801  362  1 26 73  0  0
 3  0 270080 935904  32596 534732    0    0     0    16 4974  568  4 34 62  0  0
 1  0 270080 941496  32596 534736    0    0     0     0 5266  435  0 33 67  0  0
 6  0 270080 930760  32596 534740    0    0     0     0 3888  400  2 23 75  0  0
 3  0 270080 936220  32596 534744    0    0     0     0 5424  521  2 33 65  0  0
 0  0 270080 935356  32596 534744    0    0     0     0 4871  488  0 32 68  0  0
 4  0 270080 932452  32604 534752    0    0     0    36 3675  385  2 21 76  1  0
 2  0 270080 929756  32604 534752    0    0     0     0 5171  492  0 33 67  0  0
 1  0 270080 939268  32604 534760    0    0     0     0 5499  459  2 29 68  0  0
 4  0 270080 937732  32604 534760    0    0     0     0 3882  426  1 24 74  0  0
 1  0 270080 937412  32604 534764    0    0     0   124 4050  386  1 29 70  0  0
 2  0 270080 937652  32612 534768    0    0     0    32 3827  410  2 19 79  0  0
 4  0 270080 936196  32612 534772    0    0     0     0 3723  574  4 24 72  0  0
 3  0 270080 933500  32612 534776    0    0     0     0 3895  414  4 23 73  0  0
 2  0 270080 933380  32612 534776    0    0     0     0 4287  398  1 24 74  0  0
 7  0 270080 933700  32612 534784    0    0     0    44 3481  408  2 24 74  0  0
 1  0 270080 931996  32620 534776    0    0     0    16 4322  488  2 30 64  4  0
 1  0 270080 936196  32620 534792    0    0     0     0 5108  411  2 28 70  0  0
 1  0 270080 937476  32620 534792    0    0     0     0 4316  415  0 28 72  0  0
 1  0 270080 938444  32620 534800    0    0     0     0 4837  433  2 27 71  0  0
 0  0 270080 935140  32620 534800    0    0     0     0 4033  323  0 22 78  0  0
 3  0 270080 932820  32628 534804    0    0     0    16 3699  392  2 24 70  3  0
 0  0 270080 937484  32628 534812    0    0     0     0 5679  478  1 32 67  0  0
 1  0 270080 938684  32628 534812    0    0     0     0 4747  502  3 30 67  0  0
 2  0 270080 935068  32628 534820    0    0     0     0 3603  381  1 21 78  0  0
 2  0 270080 937412  32628 534820    0    0     0     0 3880  421  1 28 71  0  0
 1  0 270080 940740  32636 534828    0    0     0    20 5284  422  2 27 70  1  0
 2  0 270080 930052  32636 534828    0    0     0     0 2858  411  2 22 76  0  0
 1  0 270080 940164  32636 534836    0    0     0     0 4748  448  1 33 66  0  0
 0  0 270080 940740  32636 534836    0    0     0     0 3864  358  2 24 74  0  0
 2  0 270080 933780  32636 534840    0    0     0     0 3766  348  1 25 74  0  0
 1  0 270080 938612  32644 534836    0    0     0    16 5428  456  1 31 67  1  0
 1  0 270080 940060  32644 534848    0    0     0     0 4819  665  3 30 67  0  0
 5  0 270080 932372  32644 534848    0    0     0     0 4460  446  1 31 68  0  0
 0  0 270080 930116  32644 534856    0    0     0     0 4833  442  4 26 69  0  0
 1  0 270080 940740  32644 534856    0    0     0   184 5836  478  2 34 64  0  0
 1  0 270080 933484  32652 534868    0    0     0    20 5146  463  2 30 66  2  0
 1  0 270080 935956  32652 534868    0    0     0     0 4857  492  1 31 68  0  0
 0  0 270080 940740  32652 534876    0    0     0     0 3862  367  1 26 73  0  0
 0  0 270080 940740  32652 534876    0    0     0     0 4973  499  2 26 72  0  0
 1  0 270080 938308  32652 534880    0    0     0   112 3632  400  1 27 72  0  0
 0  0 270080 940740  32660 534876    0    0     0    28 3661  376  2 22 76  0  0
 0  0 270080 940740  32660 534888    0    0     0     0 3580  482  1 24 75  0  0
 4  0 270080 938948  32660 534888    0    0     0     0 4462  538  3 26 71  0  0
 1  0 270080 939492  32660 534896    0    0     0     0 3706  494  3 25 72  0  0
 0  0 270080 940740  32660 534896    0    0     0     4 4296  515  1 27 72  0  0
 0  0 270080 933252  32668 534904    0    0     0    16 4655  509  0 33 67  0  0
 3  0 270080 937436  32668 534908    0    0     0     0 3923  424  1 24 75  0  0
 0  0 270080 940740  32668 534908    0    0     0     0 3987  399  3 25 72  0  0
 1  0 270080 937796  32668 534916    0    0     0     0 4289  456  1 29 70  0  0
 0  0 270080 940740  32668 534916    0    0     0     0 4317  453  2 25 73  0  0
 2  0 270080 937516  32676 534924    0    0     0    36 3471  457  1 25 74  0  0
 0  0 270080 940740  32676 534924    0    0     0     0 4696  518  1 31 68  0  0
 0  0 270080 940740  32676 534932    0    0     0     0 5519  614  3 35 62  0  0
 2  0 270080 935772  32676 534932    0    0     0     0 3146  386  1 21 78  0  0
 0  0 270080 940740  32676 534940    0    0     0     0 4475  445  2 27 71  0  0
 0  0 270080 940708  32684 534932    0    0     0    16 5627  543  3 32 65  0  0
 1  0 270080 935252  32684 534948    0    0     0     0 3090  425  2 22 76  0  0
 0  0 270080 940292  32684 534948    0    0     0     0 4882  467  1 34 65  0  0
 0  0 270080 940740  32684 534952    0    0     0     0 4616  436  1 26 73  0  0
 0  0 270080 940740  32684 534952    0    0     0     0 3246  428  1 24 75  0  0
 2  0 270080 937628  32692 534960    0    0     0    16 4260  436  1 27 71  1  0
 0  0 270080 940732  32692 534960    0    0     0     0 3967  363  2 21 77  0  0
