timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1609841741137,2,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-12,text,true,,131694,134,20,60,http://192.168.56.101/WikipediaPag2.html,1,0,0
1609841741148,6,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-6,text,true,,202562,134,20,60,http://192.168.56.101/WikipediaPag4.html,2,0,0
1609841741138,33,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-15,text,true,,1549877,135,20,60,http://192.168.56.101/RepubblicaPag1.html,3,0,0
1609841741148,30,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast 2-9,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,4,0,0
1609841741137,50,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-3,text,true,,4159635,132,20,60,http://192.168.56.101/YouTubeHome.html,2,0,0
1609841741541,9,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Slow 1-13,text,true,,158621,134,40,60,http://192.168.56.101/WikipediaPag1.html,1,0,0
1609841741539,20,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-7,text,true,,1542999,135,40,60,http://192.168.56.101/RepubblicaPag2.html,2,0,0
1609841741558,10,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow 1-37,text,true,,131694,134,40,60,http://192.168.56.101/WikipediaPag2.html,3,0,0
1609841741562,9,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-10,text,true,,135089,134,20,60,http://192.168.56.101/WikipediaPag3.html,6,0,0
1609841741572,13,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-31,text,true,,1517285,135,40,60,http://192.168.56.101/RepubblicaPag3.html,3,0,0
1609841741579,8,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-13,text,true,,131694,134,20,60,http://192.168.56.101/WikipediaPag2.html,6,0,0
1609841741577,10,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-16,text,true,,158621,134,20,60,http://192.168.56.101/WikipediaPag1.html,8,0,0
1609841741551,68,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-19,text,true,,4159636,132,40,60,http://192.168.56.101/YouTubeHome.html,2,0,1
1609841741624,10,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Slow 1-1,text,true,,135089,134,40,60,http://192.168.56.101/WikipediaPag3.html,7,0,0
1609841741637,7,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-1,text,true,,158621,134,20,60,http://192.168.56.101/WikipediaPag1.html,3,0,0
1609841741579,96,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast 2-7,text,true,,4061363,132,20,60,http://192.168.56.101/YouTubePag4.html,4,0,0
1609841741605,78,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-19,text,true,,1968024,135,20,60,http://192.168.56.101/RepubblicaHome.html,8,0,3
1609841741601,84,HTTP Request - YouTube Pag4,200,OK,Thread Group - Slow 1-25,text,true,,4061363,132,40,60,http://192.168.56.101/YouTubePag4.html,3,0,0
1609841741611,78,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-4,text,true,,4159635,132,20,60,http://192.168.56.101/YouTubeHome.html,5,0,0
1609841742010,28,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-8,text,true,,1542999,135,40,60,http://192.168.56.101/RepubblicaPag2.html,2,0,0
1609841742008,51,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-20,text,true,,4159635,132,40,60,http://192.168.56.101/YouTubeHome.html,1,0,0
1609841742028,51,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-2,text,true,,1517285,135,40,60,http://192.168.56.101/RepubblicaPag3.html,5,0,0
1609841742058,30,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast 2-8,text,true,,1530300,135,20,60,http://192.168.56.101/RepubblicaPag4.html,5,0,0
1609841742029,76,HTTP Request - YouTube Pag4,200,OK,Thread Group - Slow 1-26,text,true,,4061363,132,40,60,http://192.168.56.101/YouTubePag4.html,7,0,0
1609841742094,15,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-14,text,true,,131694,134,20,60,http://192.168.56.101/WikipediaPag2.html,5,0,0
1609841742054,59,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-20,text,true,,1968023,135,20,60,http://192.168.56.101/RepubblicaHome.html,16,0,0
1609841742119,8,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast 2-5,text,true,,71558,134,20,60,http://192.168.56.101/WikipediaHome.html,5,0,0
1609841742098,30,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-32,text,true,,1517285,135,40,60,http://192.168.56.101/RepubblicaPag3.html,6,0,0
1609841742126,46,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-17,text,true,,1549878,135,20,60,http://192.168.56.101/RepubblicaPag1.html,3,0,1
1609841742117,59,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-2,text,true,,1549877,135,20,60,http://192.168.56.101/RepubblicaPag1.html,10,0,0
1609841742088,103,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow 1-38,text,true,,4036890,132,40,60,http://192.168.56.101/YouTubePag2.html,3,0,0
1609841742048,159,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-14,text,true,,5096468,132,40,60,http://192.168.56.101/YouTubePag1.html,4,0,1
1609841742147,61,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast 2-11,text,true,,4093143,132,20,60,http://192.168.56.101/YouTubePag3.html,3,0,0
1609841742519,14,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Slow 1-33,text,true,,135089,134,40,60,http://192.168.56.101/WikipediaPag3.html,3,0,0
1609841742517,32,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-3,text,true,,1517285,135,40,60,http://192.168.56.101/RepubblicaPag3.html,1,0,0
1609841742514,53,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow 1-39,text,true,,4036890,132,40,60,http://192.168.56.101/YouTubePag2.html,2,0,0
1609841742571,10,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Slow 1-27,text,true,,202562,134,40,60,http://192.168.56.101/WikipediaPag4.html,4,0,0
1609841742583,8,HTTP Request - Wikipedia Home,200,OK,Thread Group - Slow 1-21,text,true,,71559,134,40,60,http://192.168.56.101/WikipediaHome.html,6,0,1
1609841742580,21,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-15,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,2,0,0
1609841742563,83,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow 1-9,text,true,,4036890,132,40,60,http://192.168.56.101/YouTubePag2.html,3,0,0
1609841742625,22,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-12,text,true,,135089,134,20,60,http://192.168.56.101/WikipediaPag3.html,7,0,0
1609841742555,101,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-6,text,true,,1968023,135,20,60,http://192.168.56.101/RepubblicaHome.html,3,0,0
1609841742634,55,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast 2-9,text,true,,1530300,135,20,60,http://192.168.56.101/RepubblicaPag4.html,5,0,0
1609841742586,112,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-15,text,true,,5096467,132,40,60,http://192.168.56.101/YouTubePag1.html,2,0,0
1609841742578,123,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-3,text,true,,5096467,132,20,60,http://192.168.56.101/YouTubePag1.html,2,0,0
1609841742620,106,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-18,text,true,,5096468,132,20,60,http://192.168.56.101/YouTubePag1.html,12,0,5
1609841743006,5,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Slow 1-34,text,true,,135089,134,40,60,http://192.168.56.101/WikipediaPag3.html,2,0,0
1609841743020,9,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow 1-40,text,true,,131694,134,40,60,http://192.168.56.101/WikipediaPag2.html,6,0,0
1609841743014,20,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-10,text,true,,1542999,135,40,60,http://192.168.56.101/RepubblicaPag2.html,2,0,0
1609841743024,10,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Slow 1-16,text,true,,158622,134,40,60,http://192.168.56.101/WikipediaPag1.html,5,0,2
1609841743062,3,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-13,text,true,,135089,134,20,60,http://192.168.56.101/WikipediaPag3.html,1,0,0
1609841743078,9,HTTP Request - Wikipedia Home,200,OK,Thread Group - Slow 1-22,text,true,,71558,134,40,60,http://192.168.56.101/WikipediaHome.html,5,0,0
1609841743081,16,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-1,text,true,,131694,134,20,60,http://192.168.56.101/WikipediaPag2.html,7,0,0
1609841743067,31,HTTP Request - YouTube Pag4,200,OK,Thread Group - Slow 1-28,text,true,,4061363,132,40,60,http://192.168.56.101/YouTubePag4.html,1,0,0
1609841743093,7,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-16,text,true,,131694,134,20,60,http://192.168.56.101/WikipediaPag2.html,4,0,0
1609841743098,23,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-4,text,true,,1517285,135,40,60,http://192.168.56.101/RepubblicaPag3.html,2,0,0
1609841743105,35,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-19,text,true,,1549877,135,20,60,http://192.168.56.101/RepubblicaPag1.html,3,0,0
1609841743069,79,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-4,text,true,,5096467,132,20,60,http://192.168.56.101/YouTubePag1.html,4,0,0
1609841743147,2,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-10,text,true,,202562,134,20,60,http://192.168.56.101/WikipediaPag4.html,1,0,0
1609841743145,29,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-7,text,true,,4159635,132,20,60,http://192.168.56.101/YouTubeHome.html,2,0,0
1609841743525,6,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Slow 1-5,text,true,,135089,134,40,60,http://192.168.56.101/WikipediaPag3.html,2,0,0
1609841743535,11,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Slow 1-29,text,true,,202562,134,40,60,http://192.168.56.101/WikipediaPag4.html,4,0,0
1609841743528,54,HTTP Request - YouTube Pag3,200,OK,Thread Group - Slow 1-35,text,true,,4093143,132,40,60,http://192.168.56.101/YouTubePag3.html,4,0,0
1609841743543,42,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-11,text,true,,1542999,135,40,60,http://192.168.56.101/RepubblicaPag2.html,3,0,0
1609841743575,10,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Fast 2-5,text,true,,158621,134,20,60,http://192.168.56.101/WikipediaPag1.html,5,0,0
1609841743555,30,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Slow 1-17,text,true,,158621,134,40,60,http://192.168.56.101/WikipediaPag1.html,16,0,0
1609841743592,4,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-14,text,true,,135089,134,20,60,http://192.168.56.101/WikipediaPag3.html,2,0,0
1609841743559,41,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-23,text,true,,1968024,135,40,60,http://192.168.56.101/RepubblicaHome.html,14,0,8
1609841743603,39,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast 2-11,text,true,,4061363,132,20,60,http://192.168.56.101/YouTubePag4.html,0,0,0
1609841743618,46,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-8,text,true,,1968023,135,20,60,http://192.168.56.101/RepubblicaHome.html,3,0,0
1609841743630,37,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-2,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,6,0,0
1609841743611,57,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-17,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,5,0,0
1609841743614,56,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-20,text,true,,1549878,135,20,60,http://192.168.56.101/RepubblicaPag1.html,5,0,2
1609841744013,17,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Slow 1-30,text,true,,1530300,135,40,60,http://192.168.56.101/RepubblicaPag4.html,2,0,0
1609841744026,4,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Slow 1-36,text,true,,135089,134,40,60,http://192.168.56.101/WikipediaPag3.html,2,0,0
1609841744026,5,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Slow 1-6,text,true,,135089,134,40,60,http://192.168.56.101/WikipediaPag3.html,3,0,0
1609841744033,12,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-18,text,true,,1549878,135,40,60,http://192.168.56.101/RepubblicaPag1.html,1,0,0
1609841744055,13,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-24,text,true,,1968024,135,40,60,http://192.168.56.101/RepubblicaHome.html,2,0,1
1609841744067,50,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-12,text,true,,1542999,135,40,60,http://192.168.56.101/RepubblicaPag2.html,1,0,0
1609841744080,52,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-6,text,true,,1549877,135,20,60,http://192.168.56.101/RepubblicaPag1.html,7,0,0
1609841744065,101,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-9,text,true,,1968023,135,20,60,http://192.168.56.101/RepubblicaHome.html,2,0,0
1609841744145,29,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-12,text,true,,202562,134,20,60,http://192.168.56.101/WikipediaPag4.html,6,0,0
1609841744077,104,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast 2-18,text,true,,4036890,132,20,60,http://192.168.56.101/YouTubePag2.html,9,0,0
1609841744106,83,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast 2-15,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,7,0,0
1609841744082,109,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast 2-3,text,true,,4036890,132,20,60,http://192.168.56.101/YouTubePag2.html,9,0,0
1609841744531,15,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Slow 1-31,text,true,,1530300,135,40,60,http://192.168.56.101/RepubblicaPag4.html,1,0,0
1609841744539,7,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Slow 1-37,text,true,,135089,134,40,60,http://192.168.56.101/WikipediaPag3.html,4,0,0
1609841744539,8,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow 1-13,text,true,,131694,134,40,60,http://192.168.56.101/WikipediaPag2.html,2,0,0
1609841744558,13,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-7,text,true,,1517285,135,40,60,http://192.168.56.101/RepubblicaPag3.html,1,0,0
1609841744561,19,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-10,text,true,,1968023,135,20,60,http://192.168.56.101/RepubblicaHome.html,2,0,0
1609841744606,19,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-16,text,true,,135089,134,20,60,http://192.168.56.101/WikipediaPag3.html,12,0,0
1609841744584,42,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-25,text,true,,1968024,135,40,60,http://192.168.56.101/RepubblicaHome.html,3,0,2
1609841744631,10,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-1,text,true,,135089,134,20,60,http://192.168.56.101/WikipediaPag3.html,3,0,0
1609841744607,39,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Slow 1-1,text,true,,202562,134,40,60,http://192.168.56.101/WikipediaPag4.html,31,0,0
1609841744634,12,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-13,text,true,,202562,134,20,60,http://192.168.56.101/WikipediaPag4.html,2,0,0
1609841744598,59,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-19,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,4,0,0
1609841744600,74,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast 2-4,text,true,,4036890,132,20,60,http://192.168.56.101/YouTubePag2.html,1,0,0
1609841744603,98,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-19,text,true,,5096467,132,40,60,http://192.168.56.101/YouTubePag1.html,3,0,0
1609841744603,100,HTTP Request - YouTube Pag1,200,OK,Thread Group - Fast 2-7,text,true,,5096467,132,20,60,http://192.168.56.101/YouTubePag1.html,12,0,0
1609841745024,14,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Slow 1-32,text,true,,1530300,135,40,60,http://192.168.56.101/RepubblicaPag4.html,2,0,0
1609841745031,17,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Slow 1-2,text,true,,1530300,135,40,60,http://192.168.56.101/RepubblicaPag4.html,3,0,0
1609841745057,10,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Fast 2-5,text,true,,131694,134,20,60,http://192.168.56.101/WikipediaPag2.html,9,0,0
1609841745065,42,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-11,text,true,,1968023,135,20,60,http://192.168.56.101/RepubblicaHome.html,2,0,0
1609841745057,70,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast 2-2,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,4,0,0
1609841745053,81,HTTP Request - YouTube Pag3,200,OK,Thread Group - Slow 1-38,text,true,,4093143,132,40,60,http://192.168.56.101/YouTubePag3.html,1,0,0
1609841745076,64,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-8,text,true,,1517285,135,40,60,http://192.168.56.101/RepubblicaPag3.html,7,0,0
1609841745119,22,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-14,text,true,,202562,134,20,60,http://192.168.56.101/WikipediaPag4.html,7,0,0
1609841745087,77,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-20,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,7,0,0
1609841745128,49,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-8,text,true,,1549877,135,20,60,http://192.168.56.101/RepubblicaPag1.html,5,0,0
1609841745128,55,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast 2-17,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,9,0,0
1609841745084,107,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow 1-14,text,true,,4036890,132,40,60,http://192.168.56.101/YouTubePag2.html,3,0,0
1609841745083,111,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-26,text,true,,1968024,135,40,60,http://192.168.56.101/RepubblicaHome.html,16,0,3
1609841745080,131,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow 1-20,text,true,,5096468,132,40,60,http://192.168.56.101/YouTubePag1.html,19,0,5
1609841745539,4,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Slow 1-33,text,true,,202562,134,40,60,http://192.168.56.101/WikipediaPag4.html,2,0,0
1609841745525,36,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow 1-15,text,true,,4036890,132,40,60,http://192.168.56.101/YouTubePag2.html,0,0,0
1609841745549,15,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Slow 1-21,text,true,,158621,134,40,60,http://192.168.56.101/WikipediaPag1.html,4,0,0
1609841745553,25,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-6,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,4,0,0
1609841745515,74,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-27,text,true,,4159636,132,40,60,http://192.168.56.101/YouTubeHome.html,4,0,2
1609841745571,23,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Slow 1-3,text,true,,1530300,135,40,60,http://192.168.56.101/RepubblicaPag4.html,4,0,0
1609841745581,88,HTTP Request - YouTube Pag3,200,OK,Thread Group - Slow 1-9,text,true,,4093143,132,40,60,http://192.168.56.101/YouTubePag3.html,3,0,0
1609841745609,75,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast 2-15,text,true,,1530300,135,20,60,http://192.168.56.101/RepubblicaPag4.html,5,0,0
1609841745586,111,HTTP Request - YouTube Pag3,200,OK,Thread Group - Slow 1-39,text,true,,4093143,132,40,60,http://192.168.56.101/YouTubePag3.html,3,0,0
1609841745598,115,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast 2-18,text,true,,4093143,132,20,60,http://192.168.56.101/YouTubePag3.html,5,0,0
1609841745639,79,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-9,text,true,,1549877,135,20,60,http://192.168.56.101/RepubblicaPag1.html,6,0,0
1609841745643,104,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast 2-3,text,true,,4093143,132,20,60,http://192.168.56.101/YouTubePag3.html,4,0,0
1609841745598,159,HTTP Request - YouTube Home,200,OK,Thread Group - Fast 2-12,text,true,,4159635,132,20,60,http://192.168.56.101/YouTubeHome.html,14,0,0
1609841746010,4,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Slow 1-40,text,true,,135089,134,40,60,http://192.168.56.101/WikipediaPag3.html,2,0,0
1609841746059,12,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow 1-16,text,true,,131694,134,40,60,http://192.168.56.101/WikipediaPag2.html,2,0,0
1609841746060,11,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-16,text,true,,202562,134,20,60,http://192.168.56.101/WikipediaPag4.html,2,0,0
1609841746070,9,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Slow 1-34,text,true,,202562,134,40,60,http://192.168.56.101/WikipediaPag4.html,3,0,0
1609841746077,28,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-10,text,true,,1517285,135,40,60,http://192.168.56.101/RepubblicaPag3.html,3,0,0
1609841746094,15,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Slow 1-22,text,true,,158622,134,40,60,http://192.168.56.101/WikipediaPag1.html,9,0,3
1609841746089,27,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Slow 1-4,text,true,,1530300,135,40,60,http://192.168.56.101/RepubblicaPag4.html,2,0,0
1609841746069,64,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast 2-7,text,true,,4036890,132,20,60,http://192.168.56.101/YouTubePag2.html,3,0,0
1609841746136,25,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast 2-19,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,2,0,0
1609841746150,14,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast 2-1,text,true,,202562,134,20,60,http://192.168.56.101/WikipediaPag4.html,3,0,0
1609841746128,44,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-10,text,true,,1549877,135,20,60,http://192.168.56.101/RepubblicaPag1.html,4,0,0
1609841746129,52,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-13,text,true,,1968023,135,20,60,http://192.168.56.101/RepubblicaHome.html,4,0,0
1609841746100,99,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-28,text,true,,4159636,132,40,60,http://192.168.56.101/YouTubeHome.html,8,0,4
1609841746145,66,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast 2-4,text,true,,4093143,132,20,60,http://192.168.56.101/YouTubePag3.html,3,0,0
1609841746545,6,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Slow 1-5,text,true,,202562,134,40,60,http://192.168.56.101/WikipediaPag4.html,2,0,0
1609841746548,32,HTTP Request - YouTube Pag4,200,OK,Thread Group - Slow 1-35,text,true,,4061363,132,40,60,http://192.168.56.101/YouTubePag4.html,4,0,0
1609841746565,26,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-11,text,true,,1517285,135,40,60,http://192.168.56.101/RepubblicaPag3.html,4,0,0
1609841746592,3,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow 1-17,text,true,,131694,134,40,60,http://192.168.56.101/WikipediaPag2.html,1,0,0
1609841746589,11,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast 2-5,text,true,,135089,134,20,60,http://192.168.56.101/WikipediaPag3.html,9,0,0
1609841746574,40,HTTP Request - Repubblica Home,200,OK,Thread Group - Slow 1-29,text,true,,1968024,135,40,60,http://192.168.56.101/RepubblicaHome.html,8,0,2
1609841746588,29,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-23,text,true,,1549877,135,40,60,http://192.168.56.101/RepubblicaPag1.html,3,0,0
1609841746610,17,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Fast 2-11,text,true,,1549877,135,20,60,http://192.168.56.101/RepubblicaPag1.html,6,0,0
1609841746624,19,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast 2-17,text,true,,1530300,135,20,60,http://192.168.56.101/RepubblicaPag4.html,4,0,0
1609841746638,20,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast 2-2,text,true,,1530300,135,20,60,http://192.168.56.101/RepubblicaPag4.html,3,0,0
1609841746625,42,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast 2-14,text,true,,1968023,135,20,60,http://192.168.56.101/RepubblicaHome.html,2,0,0
1609841746632,40,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-8,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,4,0,0
1609841746643,31,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast 2-20,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,3,0,0
1609841747020,14,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Slow 1-12,text,true,,1517285,135,40,60,http://192.168.56.101/RepubblicaPag3.html,2,0,0
1609841747039,3,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Slow 1-36,text,true,,202562,134,40,60,http://192.168.56.101/WikipediaPag4.html,1,0,0
1609841747056,13,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast 2-9,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,1,0,0
1609841747061,17,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow 1-18,text,true,,1542999,135,40,60,http://192.168.56.101/RepubblicaPag2.html,2,0,0
1609841747079,31,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Slow 1-6,text,true,,202562,134,40,60,http://192.168.56.101/WikipediaPag4.html,6,0,0
1609841747074,47,HTTP Request - Repubblica Pag1,200,OK,Thread Group - Slow 1-24,text,true,,1549877,135,40,60,http://192.168.56.101/RepubblicaPag1.html,4,0,0
1609841747078,99,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast 2-6,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,1,0,0
1609841747073,115,HTTP Request - YouTube Home,200,OK,Thread Group - Slow 1-30,text,true,,4159636,132,40,60,http://192.168.56.101/YouTubeHome.html,5,0,2
1609841747089,128,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast 2-3,text,true,,4061363,132,20,60,http://192.168.56.101/YouTubePag4.html,13,0,0
