procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   7488 161716  32344 1179816    0    0     0     0 1815  327  2 13 85  0  0
 0  0   7488 161716  32344 1179820    0    0     0     0 1710  307  1 10 89  0  0
 0  0   7488 161716  32352 1179820    0    0     0    36 3889  423  2 24 72  2  0
 0  0   7488 161716  32352 1179824    0    0     0     0 2208  302  0 17 83  0  0
 0  0   7488 161716  32352 1179824    0    0     0     0 3023  414  2 16 81  0  0
 0  0   7488 161716  32352 1179828    0    0     0     0 3262  370  1 19 80  0  0
 0  0   7488 161716  32352 1179828    0    0     0     0 2812  315  1 17 82  0  0
 0  0   7488 161716  32360 1179832    0    0     0    16 2485  348  0 14 81  4  0
 0  0   7488 161716  32360 1179832    0    0     0     0 3645  416  1 26 73  0  0
 0  0   7488 161716  32360 1179836    0    0     0     0 2985  382  2 18 80  0  0
 0  0   7488 161716  32360 1179836    0    0     0     0 4117  469  1 27 72  0  0
 0  0   7488 161716  32360 1179840    0    0     0     0 3140  374  1 18 81  0  0
 0  0   7488 161716  32360 1179840    0    0     0     0 2222  306  1 14 85  0  0
 0  0   7488 161716  32368 1179844    0    0     0    16 2952  395  1 18 79  2  0
 0  0   7488 161716  32368 1179844    0    0     0     0 3364  397  0 22 78  0  0
 0  0   7488 161716  32368 1179848    0    0     0     0 2651  351  1 19 80  0  0
 0  0   7488 161716  32368 1179848    0    0     0     0 3697  433  1 22 77  0  0
 0  0   7488 161716  32368 1179852    0    0     0     0 2735  337  1 16 82  0  0
 0  0   7488 161716  32376 1179852    0    0     0    16 2401  300  1 15 84  0  0
 0  0   7488 161464  32376 1179860    0    0     0    60 3355  382  0 20 80  0  0
 1  0   7488 161464  32376 1179860    0    0     0     0 2808  381  2 16 82  0  0
 0  0   7488 161464  32376 1179864    0    0     0     0 2883  345  0 20 80  0  0
 0  0   7488 161464  32376 1179864    0    0     0     0 3856  431  2 19 79  0  0
 0  0   7488 161464  32384 1179868    0    0     0    24 2384  337  0 14 85  1  0
 0  0   7488 161464  32384 1179868    0    0     0     0 1891  281  0 12 88  0  0
 0  0   7488 161456  32384 1179872    0    0     0     0 2603  316  2 15 83  0  0
 0  0   7488 161464  32384 1179872    0    0     0     0 2572  341  0 16 84  0  0
 1  0   7488 161464  32384 1179876    0    0     0     0 2276  361  0 17 83  0  0
 0  0   7488 161464  32392 1179876    0    0     0    16 3347  461  0 23 75  2  0
 0  0   7488 161464  32392 1179880    0    0     0     0 2137  299  2 14 84  0  0
 0  0   7488 161464  32392 1179880    0    0     0     0 1838  242  2 11 87  0  0
 0  0   7488 161456  32392 1179884    0    0     0     0 2697  321  2 15 83  0  0
 0  0   7488 161464  32392 1179884    0    0     0     0 2557  378  0 21 79  0  0
 0  0   7488 161464  32400 1179892    0    0     0    16 2768  343  1 15 82  2  0
 1  0   7488 161464  32400 1179892    0    0     0     0 1966  287  2 12 86  0  0
 0  0   7488 161464  32400 1179896    0    0     0     0 2741  360  0 20 80  0  0
 0  0   7488 161464  32400 1179896    0    0     0     0 2893  320  1 19 80  0  0
 0  0   7488 161464  32400 1179900    0    0     0     0 1629  286  0  9 91  0  0
 0  0   7488 161464  32408 1179900    0    0     0    16 3209  458  0 22 77  1  0
 0  0   7488 161464  32408 1179904    0    0     0     0 3517  410  2 22 76  0  0
 0  0   7488 161464  32408 1179904    0    0     0     0 1538  354  1 10 89  0  0
 0  0   7488 161464  32408 1179908    0    0     0     0 3087  404  1 19 80  0  0
 0  0   7488 161464  32408 1179908    0    0     0     0 3063  343  1 18 81  0  0
 0  0   7488 161464  32416 1179912    0    0     0    16 1365  315  0 10 88  2  0
 0  0   7488 161464  32416 1179912    0    0     0     0 3313  442  1 23 76  0  0
 0  0   7488 161464  32416 1179916    0    0     0     0 3237  429  0 24 76  0  0
 0  0   7488 161464  32416 1179916    0    0     0     0 1385  280  1  9 90  0  0
 0  0   7488 161464  32416 1179920    0    0     0     0 2694  410  1 18 81  0  0
 0  0   7488 161464  32424 1179920    0    0     0    20 2851  362  0 18 82  0  0
 0  0   7488 161464  32424 1179924    0    0     0    68 1465  320  0 11 89  0  0
 0  0   7488 161464  32424 1179924    0    0     0     0 3060  407  1 21 78  0  0
 0  0   7488 161464  32424 1179928    0    0     0     0 2005  315  2 13 85  0  0
 0  0   7488 161464  32424 1179928    0    0     0     0 1745  339  1 10 89  0  0
 0  0   7488 161464  32432 1179932    0    0     0    24 2484  329  1 16 82  0  0
 0  0   7488 161456  32432 1179936    0    0     0    16 1917  318  1  9 89  0  0
 0  0   7488 161448  32432 1179940    0    0     0     0 1672  279  1 12 87  0  0
 0  0   7488 161456  32432 1179940    0    0     0     0 2679  386  1 19 80  0  0
 0  0   7488 161456  32432 1179944    0    0     0     0 2094  320  0 15 85  0  0
 0  0   7488 161456  32440 1179944    0    0     0    24 1714  331  0 12 83  5  0
 0  0   7488 161456  32440 1179948    0    0     0     0 2367  377  4 16 80  0  0
 0  0   7488 161456  32440 1179948    0    0     0     0 1835  291  0 15 85  0  0
 0  0   7488 161456  32440 1179952    0    0     0     0 1355  253  0  9 91  0  0
 0  0   7488 161456  32440 1179952    0    0     0     0 2987  385  1 17 82  0  0
 0  0   7488 161456  32448 1179956    0    0     0    16 1732  304  0 12 82  6  0
 0  0   7488 161456  32448 1179956    0    0     0     0 3131  393  1 18 81  0  0
 0  0   7488 161456  32448 1179960    0    0     0     0 1785  277  0 12 88  0  0
 0  0   7488 161456  32448 1179960    0    0     0     0 2633  313  1 15 84  0  0
 0  0   7488 161456  32448 1179964    0    0     0     0 1646  299  1 10 89  0  0
 0  0   7488 161456  32448 1179964    0    0     0     0 4045  436  0 26 74  0  0
 0  0   7488 161456  32456 1179968    0    0     0    16 1987  306  2 12 84  2  0
 0  0   7488 161456  32456 1179968    0    0     0     0 3340  408  2 20 78  0  0
 0  0   7488 161456  32456 1179972    0    0     0     0 2329  308  0 14 86  0  0
 0  0   7488 161456  32456 1179972    0    0     0     0 2772  316  0 18 82  0  0
