timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610623041177,59,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast High 3-18,text,true,,4036890,132,20,60,http://192.168.56.101/YouTubePag2.html,4,0,0
1610623041199,56,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast High 3-12,text,true,,4093143,132,20,60,http://192.168.56.101/YouTubePag3.html,4,0,0
1610623041201,67,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast High 3-6,text,true,,4061363,132,20,60,http://192.168.56.101/YouTubePag4.html,12,0,0
1610623041652,4,HTTP Request - Wikipedia Pag1,200,OK,Thread Group - Slow High 1-19,text,true,,158622,134,20,60,http://192.168.56.101/WikipediaPag1.html,2,0,0
1610623041668,5,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast High 3-1,text,true,,71558,134,20,60,http://192.168.56.101/WikipediaHome.html,3,0,0
1610623041639,37,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow High 1-7,text,true,,4036891,132,20,60,http://192.168.56.101/YouTubePag2.html,3,0,1
1610623041684,27,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast High 3-7,text,true,,1530300,135,20,60,http://192.168.56.101/RepubblicaPag4.html,2,0,0
1610623041707,6,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast Low 4-7,text,true,,202562,134,10,60,http://192.168.56.101/WikipediaPag4.html,4,0,0
1610623041678,63,HTTP Request - YouTube Pag2,200,OK,Thread Group - Fast High 3-19,text,true,,4036890,132,20,60,http://192.168.56.101/YouTubePag2.html,0,0,0
1610623041689,72,HTTP Request - YouTube Home,200,OK,Thread Group - Fast Low 4-1,text,true,,4159635,132,10,60,http://192.168.56.101/YouTubeHome.html,3,0,0
1610623041696,84,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast High 3-13,text,true,,4093143,132,20,60,http://192.168.56.101/YouTubePag3.html,6,0,0
1610623041679,103,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow Low 2-7,text,true,,4036891,132,10,60,http://192.168.56.101/YouTubePag2.html,5,0,1
1610623042148,3,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow High 1-8,text,true,,131695,134,20,60,http://192.168.56.101/WikipediaPag2.html,2,0,1
1610623042139,35,HTTP Request - YouTube Pag1,200,OK,Thread Group - Slow High 1-20,text,true,,5096468,132,20,60,http://192.168.56.101/YouTubePag1.html,3,0,1
1610623042174,11,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast High 3-14,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,1,0,0
1610623042180,11,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast High 3-2,text,true,,71558,134,20,60,http://192.168.56.101/WikipediaHome.html,4,0,0
1610623042184,11,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast High 3-8,text,true,,1530300,135,20,60,http://192.168.56.101/RepubblicaPag4.html,2,0,0
1610623042182,53,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Fast High 3-20,text,true,,1542999,135,20,60,http://192.168.56.101/RepubblicaPag2.html,3,0,0
1610623042208,29,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast Low 4-2,text,true,,71558,134,10,60,http://192.168.56.101/WikipediaHome.html,27,0,0
